"X1";"X2";"X3";"X4";"X5";"X6";"X7";"X8";"X9";"X10";"X11";"X12"
"1";-0,210619404618666;0,399771209978827;-0,787612084403286;5,92282347866679;-10,8322602873910;-3,51775347676033;1,13664970206836;0,970403414287522;-0,644185747599468;10,5978763798065;10,5912034069066;3,30878905029389
"2";-1,62779970207909;-2,44654879667477;-2,14349221905199;0,963564845227706;-12,4875644810294;0,55078771786044;1,58093844931032;1,09276777558033;-0,00867195693702261;7,45409577926887;-10,2179044212557;6,13363184739876
"3";-1,46939817502410;-0,668056262520527;-2,19152916022602;-5,14538524057408;5,66409304892018;10,8067501972611;0,553756654523278;-0,474851884555144;-1,65864385599309;8,28741608931557;11,2617401075590;12,1960625406452
"4";1,31887605671664;-1,00246582967244;-0,376700266644037;-1,00407205031950;-9,20162467829898;-4,00056500903165;1,51141022918984;-0,491853339874919;2,21833977463262;8,01491166652897;5,17849843390956;14,2795735497922
"5";0,8341127414075;0,303698868845118;1,02773137214614;-13,4926296647176;-10,8883262744267;-11,1377283163317;2,97350653758537;1,80793336534457;1,04115979771709;-4,17081219113422;-10,7260013869199;7,2393301320554
"6";-1,447460560179;0,073163723410229;-0,320360859547723;-13,1804622468209;1,80162820723828;-3,53445055955493;0,821402635474128;1,49769528870406;0,62219884493191;8,67887825613185;3,53058264329785;13,8079844901072
"7";-1,8548581848644;-1,19668493189969;-0,0677708653321643;-8,95192289014693;-2,30103578033990;-14,9694255727953;0,39898487600318;-0,685285006062002;1,26251252151739;5,78714840637853;4,21556958931464;6,94382941284912
"8";-0,0934637649907572;-1,58168319712161;-1,07644704794845;-10,6553458254451;-10,9117425374590;-13,8672238456309;1,93646514614102;0,218190408895283;1,5115930425079;0,469188645967601;-3,83061523070203;-1,02717271268619
"9";-4,19211279826214;-3,68021966047817;-2,31037166535337;2,89332577469586;-12,9831230200897;-0,4631124964821;0,133666509104660;0,992380858450721;0,73741144778502;3,95448343066592;4,10987050774922;0,925042919444312
"10";0,188940894094521;0,279896886347487;-0,66218288020646;-3,46107339880151;-6,51090552056016;-11,2268598354624;2,68879128267213;1,82197120144839;1,52357415860599;-1,39480944731192;-3,91522313714497;6,24999458369496
"11";-0,689219608608534;-1,74973573748524;-2,97789130616478;-11,2550987676635;-1,47800063942216;-6,18432666089448;-0,242552893862045;2,23745822954682;0,920828146910103;2,45283473454945;7,47587651318384;10,6383702383234
"12";-3,10414624154830;-2,42244588437839;-3,47772278443790;-8,2139072639499;-0,383019655249566;-3,48457234779471;-1,48116799085015;-1,77325450521089;-2,66294294147751;-5,34984110627078;6,75310984531092;2,53562569532921
