MZ504301.1 , 1 
MZ504355.1 , 1 
MZ504306.1 , 1 
MZ504354.1 , 1 
MZ504302.1 , 1 
MZ504303.1 , 1 
MZ504328.1 , 1 
MZ504318.1 , 1 
MZ504313.1 , 1 
MZ504311.1 , 1 
MZ504312.1 , 1 
MZ504309.1 , 1 
MZ504322.1 , 1 
MZ504319.1 , 1 
MZ504321.1 , 1 
MZ504298.1 , 1 
MZ504327.1 , 1 
MZ504325.1 , 1 
MZ504335.1 , 1 
MZ504317.1 , 1 
MZ504324.1 , 1 
MZ504347.1 , 1 
MZ504349.1 , 1 
MZ504351.1 , 1 
MZ504333.1 , 1 
MZ504310.1 , 1 
MZ504350.1 , 1 
MZ504329.1 , 1 
MZ504326.1 , 1 
MZ504300.1 , 1 
MZ504330.1 , 1 
MZ504316.1 , 1 
MZ504320.1 , 1 
MZ504353.1 , 1 
MZ504307.1 , 1 
MZ504336.1 , 1 
MZ504348.1 , 1 
MZ504323.1 , 1 
MZ504334.1 , 1 
MZ504308.1 , 1 
MZ504332.1 , 1 
MZ504314.1 , 1 
MZ504331.1 , 1 
MZ504343.1 , 1 
MZ504304.1 , 1 
MZ504299.1 , 1 
MZ504342.1 , 1 
MZ504341.1 , 1 
MZ504340.1 , 1 
MZ504339.1 , 1 
MZ504315.1 , 1 
MZ504305.1 , 1 
MZ504346.1 , 1 
MZ504338.1 , 1 
MZ504345.1 , 1 
MZ504352.1 , 1 
MZ504344.1 , 1 
MZ504337.1 , 1 
MZ504366.1 , 1 
MZ504362.1 , 1 
MZ504363.1 , 1 
MZ504358.1 , 1 
MZ504359.1 , 1 
MZ504357.1 , 1 
MZ504356.1 , 1 
MZ504360.1 , 1 
MZ504361.1 , 1 
MZ504364.1 , 1 
MZ504365.1 , 1 
MZ051516.1 , 2 
MZ051551.1 , 2 
MZ051549.1 , 2 
MZ051272.1 , 2 
MZ051073.1 , 2 
MZ051049.1 , 2 
MZ051186.1 , 2 
MZ504496.1 , 3 
MZ504487.1 , 3 
MZ504484.1 , 3 
MZ504573.1 , 3 
MZ504538.1 , 3 
KU568830.1 , 3 
JN026709.1 , 3 
MZ504522.1 , 3 
MZ504523.1 , 3 
MZ504488.1 , 3 
MZ504529.1 , 3 
MZ504527.1 , 3 
JN026710.1 , 3 
MZ504511.1 , 3 
MZ504514.1 , 3 
MZ504560.1 , 3 
MZ504497.1 , 3 
MZ504489.1 , 3 
MZ504524.1 , 3 
MZ504518.1 , 3 
MZ504498.1 , 3 
MZ504513.1 , 3 
MZ504512.1 , 3 
MZ504485.1 , 3 
MZ504486.1 , 3 
MZ504520.1 , 3 
MZ504521.1 , 3 
KU568829.1 , 3 
MZ504526.1 , 3 
MZ504519.1 , 3 
MZ504559.1 , 3 
MZ504501.1 , 3 
MZ504574.1 , 3 
MZ504490.1 , 3 
MZ504483.1 , 3 
MZ504491.1 , 3 
MZ504515.1 , 3 
MZ504525.1 , 3 
MZ504535.1 , 3 
MZ504533.1 , 3 
MZ504534.1 , 3 
MZ504536.1 , 3 
MZ504528.1 , 3 
MZ504537.1 , 3 
MZ504568.1 , 3 
MZ504500.1 , 3 
MZ504530.1 , 3 
MZ504531.1 , 3 
MZ504532.1 , 3 
MZ504503.1 , 3 
MZ504502.1 , 3 
MZ504517.1 , 3 
MZ504562.1 , 3 
MZ504561.1 , 3 
MZ504510.1 , 3 
MZ504563.1 , 3 
MZ504565.1 , 3 
MZ504564.1 , 3 
MZ504566.1 , 3 
MZ504508.1 , 3 
MZ504509.1 , 3 
MZ504499.1 , 3 
MZ504567.1 , 3 
MZ504495.1 , 3 
MZ504569.1 , 3 
MZ504558.1 , 3 
MZ504539.1 , 3 
OR732914.1 , 3 
MZ504549.1 , 3 
MZ504504.1 , 3 
MZ504505.1 , 3 
MZ504553.1 , 3 
MZ504554.1 , 3 
MZ504552.1 , 3 
MZ504540.1 , 3 
MZ504542.1 , 3 
MZ504507.1 , 3 
MZ504548.1 , 3 
MZ504556.1 , 3 
MZ504605.1 , 3 
MZ504604.1 , 3 
MZ504603.1 , 3 
MZ504607.1 , 3 
MZ504546.1 , 3 
MZ504547.1 , 3 
MZ504493.1 , 3 
MZ504541.1 , 3 
MZ504506.1 , 3 
OR732926.1 , 3 
MZ504492.1 , 3 
MZ504544.1 , 3 
OR732920.1 , 3 
MZ504494.1 , 3 
MZ504545.1 , 3 
MZ504550.1 , 3 
MZ504551.1 , 3 
MZ504557.1 , 3 
MZ504543.1 , 3 
OR732924.1 , 3 
OR732913.1 , 3 
OR732925.1 , 3 
OR732916.1 , 3 
OR732917.1 , 3 
OR732912.1 , 3 
OR732919.1 , 3 
OR732915.1 , 3 
MZ504555.1 , 3 
MZ504606.1 , 3 
OR732911.1 , 3 
OR732921.1 , 3 
MZ504516.1 , 3 
OR732923.1 , 3 
OR732922.1 , 3 
OR732918.1 , 3 
MZ504595.1 , 4 
MZ504581.1 , 4 
MZ504582.1 , 4 
MZ504583.1 , 4 
MZ504591.1 , 5 
MZ504588.1 , 5 
MZ504592.1 , 5 
MZ504590.1 , 5 
MZ504594.1 , 5 
MZ504579.1 , 5 
MZ504580.1 , 5 
MZ504577.1 , 5 
MZ504576.1 , 5 
MZ504578.1 , 5 
MZ504593.1 , 5 
MZ504587.1 , 5 
MZ504589.1 , 5 
MZ504585.1 , 6 
MZ504584.1 , 6 
MZ504586.1 , 6 
MZ504388.1 , 7 
MZ504386.1 , 7 
MZ504390.1 , 7 
MZ504375.1 , 7 
MZ504372.1 , 7 
MZ504382.1 , 7 
MZ504381.1 , 7 
MZ504379.1 , 7 
MZ504383.1 , 7 
MZ504376.1 , 7 
MZ504374.1 , 7 
MZ504370.1 , 7 
MZ504377.1 , 7 
MZ504380.1 , 7 
MZ504378.1 , 7 
MZ504369.1 , 7 
MZ504389.1 , 7 
MZ504368.1 , 7 
MZ504373.1 , 7 
MZ504371.1 , 7 
MZ504387.1 , 7 
MZ504385.1 , 7 
MZ504384.1 , 7 
MZ504391.1 , 7 
MZ504393.1 , 7 
MZ504445.1 , 7 
MZ504413.1 , 7 
MZ504407.1 , 7 
MZ504408.1 , 7 
MZ504410.1 , 7 
MZ504411.1 , 7 
MZ504412.1 , 7 
MZ504409.1 , 7 
MZ504434.1 , 7 
MZ504392.1 , 7 
MZ504406.1 , 7 
OR732910.1 , 7 
MZ504432.1 , 7 
MZ504444.1 , 7 
MZ504433.1 , 7 
