"u1","u2","l1","c1","y"
-0.710716241482622,-0.218478142085729,-1.17985494036196,0,1
-0.0838284009287549,-0.0761761557080778,0.20861656933332,1,1
2.33940342205391,-0.844320654266642,0.750711997958823,0,1
-1.01842765371984,-0.963381657557391,1.44337872146856,0,1
-0.572653973559149,1.24490758674405,0.87602442178891,1,1
-0.238586532852347,-1.90326695290266,0.0716475527820902,1,1
-1.54655669965699,-0.408947067032196,1.57025887887935,0,1
-0.843265291179994,0.209930481711384,1.36612616605369,0,1
1.55034423424867,0.516593448512444,-0.823894255115855,0,1
0.499405196997884,0.184803173435327,1.43342159737805,0,1
-0.391062451338527,0.601886445329138,1.14215230476563,0,1
0.528432495018602,-0.518930072718412,1.76850168848165,0,1
-0.210410407877187,-1.34351222123872,2.39521240878547,0,1
0.184001869531317,-0.486933078308589,1.22528611288184,0,1
-1.10570437055675,-1.25495751315003,0.37519760028756,0,1
-0.0536342114211385,0.599919742045084,-0.925275332554166,0,1
0.530632796182493,0.38784891424786,1.17964829935779,1,1
-1.40149766911209,0.97173934813636,2.59571202355535,1,1
0.54335003645089,0.0776442787760391,2.27782549612703,1,1
0.833841981308301,-0.274779479382361,-0.877334736686927,1,1
0.168222110972122,-0.352948103349629,1.0623436614836,0,1
0.8002539084879,0.351487668354188,0.0569631931055348,0,1
0.298946465654119,0.975424010440731,0.738739579903351,1,1
1.10020937996609,0.574419528043768,0.718161776992675,1,1
0.322866197704702,-0.694871735033102,1.70537616075037,0,1
0.877331606228728,0.671195831740257,0.0742206541312032,0,1
0.614506467230035,-1.18036511607831,0.37336553320407,1,1
0.798797346189924,-0.629057842635619,2.47783970055666,1,1
-0.913101736369569,0.124536058479551,1.05632631109246,0,1
0.967143129242297,0.0751214729608949,0.533028071657078,1,1
1.4141752791488,0.562448212532246,0.743878010903584,0,1
0.601763776743645,-0.864087697765723,0.537704175740566,1,1
-0.245858336065684,-2.30705189436663,0.289538856803569,1,1
-1.0969886240065,-0.0563431747861066,1.80291776546341,1,1
1.17645474326657,-0.761841432414063,-0.413137183018601,0,1
0.641360809878687,1.72131032135871,2.1722774492469,1,1
0.494352106972772,-0.708655590283396,2.11307454247626,1,1
-0.577093485626333,0.673311549351631,0.313626411857688,0,1
0.0307924312994641,0.669984165714241,1.92614771474144,1,1
0.655204117799023,-0.690532008724125,-0.555620997265036,0,1
-0.0556356426764984,0.384403036714508,0.888804579000033,1,1
1.49069909070298,-0.283890711009651,0.135474628474188,1,1
0.793692871796982,0.381933846612066,1.93849676911881,1,1
-0.949532914246816,0.866434278961195,0.113596840466537,0,1
-1.99874111530671,0.868962508435737,2.24713477251799,1,1
0.9943241444494,-0.572142571590474,0.843090314754266,0,1
0.706510139426541,-0.27625226201225,1.5040333459919,1,1
-1.342510942497,1.12222188264601,1.69334384089993,0,1
-1.1389515732566,-0.712895978567762,1.14913840233284,1,1
-0.411588093889884,1.21245314764747,0.737689172953491,0,1
-0.450588418805279,-0.0217332726431171,1.14420751506954,1,1
1.09027067518116,-0.309831510081318,1.52644197546043,0,1
-0.242543369141877,0.0650303328113571,-1.46507538768926,1,1
-0.972922585103376,0.603011721119659,1.38299489336771,0,1
0.0432184464162059,0.107233089404112,0.943554601277715,1,1
-0.798239723228714,-1.06700638856214,0.686389972242801,1,1
1.29336052126375,0.963851092714124,1.49730670414349,0,1
-0.964176227952182,-0.11840880851153,0.883722247800233,1,1
-0.500818181665762,0.277601185370218,-0.315786948326132,1,1
0.452495533865623,0.319129839214977,0.00320783289979742,0,1
-0.885298559201036,-0.222772976431214,0.734406734881703,1,1
-1.33286960117289,0.81116391962224,1.81594550564829,1,1
-0.619843628537282,0.275041287477376,1.92605113851141,1,1
-0.474561294612713,-0.431922468691756,1.27609817168958,0,1
1.40475002013931,-1.23040607661184,1.34077917809354,0,1
0.922502419838972,0.322038472778847,1.87330977374139,1,1
-1.11955529371334,-0.255340956676862,0.0746061373991209,0,1
1.61800067319664,-0.0152460916193828,2.30886855156474,1,1
-0.787535912340348,0.538812685838101,1.59366831918645,1,1
-0.707455505804331,-0.0534241704379954,0.416682440841755,1,1
0.457049446746055,-0.130051904175019,1.56703720838382,1,1
0.0469901013408572,2.04793646861302,1.28649096123963,0,1
-0.422961568649895,0.769960859167179,1.33075682413025,1,1
0.988838954246476,0.825790050713475,0.702166025670607,1,1
0.807822046589898,-0.115874851159923,0.688271142172532,0,1
-0.645191294342879,-0.848361952806658,1.64379700198536,0,1
-0.530378316979271,-1.05050788460349,2.15584635377672,1,1
-1.87048016057975,0.513055563485303,1.17687852763189,0,1
-2.51440527297074,-0.637495306957841,1.11984291249388,1,1
-1.55500024818569,-0.493765773594836,2.38109941503073,0,1
0.595363045033907,0.0217462467090293,1.04702788590227,0,1
-0.391003715064307,0.228497819724675,2.8245586521873,1,1
1.5927815974817,0.119602221599217,-0.208240489479951,1,1
1.58016066156943,1.60149651168445,1.79478778488992,1,1
-0.0149875233834845,0.14265655438783,0.877726425291474,1,1
-0.990888751426722,0.73366590719196,1.59021109230038,1,1
-0.0424928779880234,1.02243952567249,0.447329890160641,0,1
-0.0476859870654394,0.0706800707476227,1.21872496801686,0,1
-0.473773488376313,0.407942877990804,0.0656603875254962,0,1
0.456107470383795,-0.0635540891969942,1.58148560335858,0,1
0.715834518789871,1.46012307134148,1.21085957464062,1,1
-0.517667904247354,-0.172705939898055,1.73432895817931,1,1
-0.677076947285167,0.647765795614756,-0.741798050435265,1,1
-0.90688614222649,1.14587327360205,1.04358104324005,1,1
-0.344238545249549,0.90595101487043,1.5905523152927,0,1
1.47568986992858,-0.521946041303823,0.747310100674543,0,1
0.60337197882046,-0.0891555661969798,2.37624809790512,0,1
-0.921653376079117,0.229590902212963,2.33859670468018,1,1
-0.211821927506936,0.107010129084483,1.26915367885294,0,1
0.595905356680282,0.223691802318089,0.917009604017079,0,1
0.0993945107837046,0.685703449284718,1.35988883742979,0,0
0.148289311056104,0.249105646128864,-1.36679489479309,1,0
-0.589525717092763,-0.0775346032479403,-1.82366864537982,0,0
-0.32839078137548,0.0609924232493638,-0.59361237882193,0,0
0.851023417871325,-0.101458005774184,-0.568336224717979,0,0
0.2687873966803,0.112549042862295,-0.728920411737188,0,0
-0.0149489776680301,0.144037225526626,0.150992827294655,0,0
-0.97203841661435,0.256474744760485,-0.468450563209517,0,0
0.512328107406676,0.186567949809934,0.609420575600401,0,0
0.18197789927777,-0.0710206594156372,-1.13216998903675,1,0
0.104161175898773,-0.181014956000642,-0.713131948434196,0,0
-0.0710251100167669,0.470590087166149,-2.77981522961553,0,0
0.0459480361483467,-0.271519989616984,1.00500644914383,1,0
-0.114264483605357,0.0437675669655424,-0.692360808762691,0,0
0.4085542359625,-0.183159924064062,-0.249288398858871,0,0
-0.789796293864953,-0.0416223008702584,-0.698814589302816,0,0
1.16564677774502,0.260571978352823,-0.18550467829584,0,0
-0.213847894635937,0.449109353837585,0.764312353885354,0,0
-0.346361015838612,-0.591396609472457,-2.50856544020073,0,0
-0.439521980775194,0.802957879718661,-0.316154982670741,0,0
0.87138495641774,-0.407603029801252,0.149249966675095,0,0
-0.00500624964532702,0.157226015087921,-0.363229061688736,0,0
0.0293207213839101,-0.542254940686989,0.303655695192989,0,0
0.691430746402313,-0.414966023378598,1.15281132526395,1,0
-0.37682968002016,-0.0324178955824709,-0.137377235704852,0,0
0.955405685701569,-0.0489605242935833,-1.23431381910805,0,0
-0.181851015831729,0.0492456193039294,-1.67288896131011,0,0
-0.149151556974064,0.415732088804939,1.13252873225953,0,0
0.31755880900213,-0.224994660895217,1.48981128301602,1,0
0.303167762035655,0.116724176754625,0.885701066775679,0,0
-0.155853700393119,-0.229149855569707,-0.630215108410047,0,0
-0.37059930836618,0.227885243323928,-0.149630401366344,0,0
0.1542027265219,0.0315995363872787,-1.60762301812185,0,0
0.685797067749902,-0.163362473797196,-0.34065143105648,0,0
0.47551556685206,-0.073672003205491,-1.96112303157369,1,0
-0.0541205797850663,0.340638340212572,-0.364367802959742,0,0
0.586291518085351,0.0437194911052606,-0.822443471219856,0,0
-0.39986333360022,-0.325807454573249,-0.917659116311348,0,0
-0.135651176002293,-0.496366209419871,-0.604226091425577,0,0
-0.160430955320751,0.0174409168160664,0.00295217857317286,0,0
0.0310899150339049,-0.879735983315604,-0.703312909359711,0,0
-0.381844036094061,-0.00108506777322635,2.05626968422027,1,0
-1.07655928774596,-0.200231452620774,0.314540982487182,0,0
0.704306482993367,-0.164997327565011,1.4468462912629,0,0
-1.14816414573287,-0.32040850043608,-0.928886157912276,0,0
0.409127006533806,0.00611332661393317,-0.061157719060387,1,0
0.584653434917567,0.0334219576144255,0.307269099598242,0,0
0.483038692207399,0.269014955110288,-1.07307276045575,1,0
-0.000763849373704624,0.0330562925587593,-1.8670368148793,0,0
0.0800962834477463,0.113603910359636,0.0103460008854681,0,0
0.192082710358224,0.310321023512522,-0.672685580635491,0,0
0.537075375935445,0.185034238838279,-0.240831100797658,0,0
0.360011411881667,-0.479025200444949,-1.05577327364115,0,0
0.228770545231411,0.013167139703924,1.11833003178501,0,0
0.113487546534786,0.305321568060734,-0.64695942755366,0,0
-0.247504280788721,0.40716093022884,-0.275512733439882,0,0
0.0608001995844953,0.921221681766438,-0.418852965689838,0,0
0.193970077928096,-0.126188401335379,1.45262039378178,0,0
0.233993690320761,-0.0730370198612628,0.0258042395507307,0,0
-0.345580998948019,-0.506982204699853,0.0757943921775451,0,0
0.252904273161818,0.263212222683486,-1.19912395102667,0,0
0.0920502413283246,-0.13050301437974,0.562536434914817,0,0
-0.798768401273022,0.211025542592246,0.414087767458033,0,0
0.214147336286017,-0.603974807818796,-0.62305069129301,0,0
0.137544300847033,-0.158359178464259,0.456517167975959,1,0
0.132799192476037,0.100908244485941,-0.257482705817608,0,0
-0.0362575141220529,-0.1461405778123,0.214937954304216,1,0
0.320152928644777,0.321152503972212,-0.79878778606371,0,0
-0.246890618834643,-0.00390667105654361,-0.630870546721399,0,0
0.273641235130605,-0.366857487574921,-0.235920573582565,0,0
-0.440503550639468,-0.298590844064957,-2.04160853801811,0,0
0.299186519345886,-0.277340251796572,-1.03882028928213,0,0
0.132201280483369,-0.0318233961374915,-0.627487728265152,0,0
-0.473539744285795,-0.350169829550093,0.362308008757949,0,0
-0.521006266727572,0.0230347848670943,1.23835132488732,0,0
